,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
35880,2019-12-07 23:40:00,20,100324,201103,온라인투어 장가계 아시아나 특가찬스(191206) 상담예약,무형,0,0,2019-12-07 00:00:00,0,120
35891,2019-12-08 01:00:00,20,100182,200613,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,15283000,2019-12-08 00:00:00,15283000,60
35893,2019-12-08 01:00:00,20,100182,200612,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,1512000,2019-12-08 00:00:00,1512000,60
35892,2019-12-08 01:00:00,20,100182,200614,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,4222000,2019-12-08 00:00:00,4222000,60
35890,2019-12-08 01:00:00,20,100182,200615,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,35633000,2019-12-08 00:00:00,35633000,60
35897,2019-12-08 01:40:00,20,100197,200665,오델로 남성 겨울모자 3종,잡화,29800,426000,2019-12-08 00:00:00,426000,40
35896,2019-12-08 01:40:00,20,100197,200666,오델로 여성 겨울모자 3종,잡화,29800,30464000,2019-12-08 00:00:00,30464000,40
35900,2019-12-08 07:00:00,20,100635,201946,바로바로 무선청소기+필터 1개 추가,생활용품,89000,42909000,2019-12-08 00:00:00,42909000,60
35905,2019-12-08 08:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,47415000,2019-12-08 00:00:00,47415000,60
35906,2019-12-08 08:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,30666000,2019-12-08 00:00:00,30666000,60
35912,2019-12-08 09:00:00,20,100129,200351,뱅뱅 여성 본딩기모데님3종,의류,99000,35150000,2019-12-08 00:00:00,35150000,60
35911,2019-12-08 09:00:00,20,100129,200340,뱅뱅 남성 본딩기모데님3종,의류,99000,66613000,2019-12-08 00:00:00,66613000,60
35915,2019-12-08 10:00:00,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,59900,63722000,2019-12-08 00:00:00,63722000,60
35939,2019-12-08 13:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,86575000,2019-12-08 00:00:00,86575000,60
35945,2019-12-08 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,40759000,2019-12-08 00:00:00,40759000,60
35953,2019-12-08 15:00:00,20,100610,201884,푸마 시그니처 코튼 트렁크 9종,속옷,89000,8039000,2019-12-08 00:00:00,8039000,60
35952,2019-12-08 15:00:00,20,100610,201883,푸마 스트레치 심리스 드로즈 11종,속옷,89000,46099000,2019-12-08 00:00:00,46099000,60
35954,2019-12-08 15:00:00,20,100610,201906,푸마 코튼 언더탑 9종,속옷,89000,4807000,2019-12-08 00:00:00,4807000,60
35959,2019-12-08 16:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,55639000,2019-12-08 00:00:00,55639000,60
35960,2019-12-08 16:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,29792000,2019-12-08 00:00:00,29792000,60
35963,2019-12-08 17:00:00,0,100317,201004,국내산 손질 햇 갑오징어 9팩,농수축,49900,30798000,2019-12-08 00:00:00,30798000,40
35977,2019-12-08 18:00:00,20,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,22167000,2019-12-08 00:00:00,22167000,120
35976,2019-12-08 18:00:00,20,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,27365000,2019-12-08 00:00:00,27365000,120
35980,2019-12-08 18:00:00,20,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,7934000,2019-12-08 00:00:00,7934000,120
35978,2019-12-08 18:00:00,20,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,14343000,2019-12-08 00:00:00,14343000,120
35981,2019-12-08 18:00:00,20,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,8853000,2019-12-08 00:00:00,8853000,120
35979,2019-12-08 18:00:00,20,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,5511000,2019-12-08 00:00:00,5511000,120
35984,2019-12-08 19:00:00,20,100324,201103,온라인투어 장가계 아시아나 특가찬스(191206) 상담예약,무형,0,0,2019-12-08 00:00:00,0,80
36000,2019-12-08 20:20:00,20,100501,201517,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,418000,24931000,2019-12-08 00:00:00,24931000,80
35998,2019-12-08 20:20:00,20,100501,201518,일시불 국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,55604000,2019-12-08 00:00:00,55604000,80
35999,2019-12-08 20:20:00,20,100501,201515,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,458000,6732000,2019-12-08 00:00:00,6732000,80
35997,2019-12-08 20:20:00,20,100501,201516,무이자 국내제조 노비타 뉴스파 비데  무료설치,생활용품,239000,18566000,2019-12-08 00:00:00,18566000,80
36005,2019-12-08 21:20:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,26764000,2019-12-08 00:00:00,26764000,60
36006,2019-12-08 21:20:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,47250000,2019-12-08 00:00:00,47250000,60
36009,2019-12-08 22:20:00,20,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,62705000,2019-12-08 00:00:00,62705000,120
36018,2019-12-08 23:20:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,44125000,2019-12-08 00:00:00,44125000,60
36020,2019-12-08 23:20:00,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,8651000,2019-12-08 00:00:00,8651000,60
36019,2019-12-08 23:20:00,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,39644000,2019-12-08 00:00:00,39644000,60
36021,2019-12-08 23:20:00,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,8942000,2019-12-08 00:00:00,8942000,60
36027,2019-12-08 23:40:00,20,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,50000,2019-12-08 00:00:00,50000,20
36026,2019-12-08 23:40:00,20,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,50000,2019-12-08 00:00:00,50000,20
36024,2019-12-08 23:40:00,20,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,9746000,2019-12-08 00:00:00,9746000,20
36023,2019-12-08 23:40:00,20,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,50000,2019-12-08 00:00:00,50000,20
36022,2019-12-08 23:40:00,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,1842000,2019-12-08 00:00:00,1842000,20
36025,2019-12-08 23:40:00,20,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,17969000,2019-12-08 00:00:00,17969000,20
36035,2019-12-09 00:20:00,20,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,12164000,2019-12-09 00:00:00,12164000,40
36039,2019-12-09 00:20:00,20,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6791000,2019-12-09 00:00:00,6791000,40
36037,2019-12-09 00:20:00,20,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,23089000,2019-12-09 00:00:00,23089000,40
36038,2019-12-09 00:20:00,20,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,3283000,2019-12-09 00:00:00,3283000,40
36034,2019-12-09 00:20:00,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,11355000,2019-12-09 00:00:00,11355000,40
36036,2019-12-09 00:20:00,20,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,19443000,2019-12-09 00:00:00,19443000,40
36042,2019-12-09 01:20:00,20,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,31475000,2019-12-09 00:00:00,31475000,60
36044,2019-12-09 01:40:00,20,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,59900,944000,2019-12-09 00:00:00,944000,20
36043,2019-12-09 01:40:00,20,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,79000,5918000,2019-12-09 00:00:00,5918000,20
36047,2019-12-09 07:00:00,20,100458,201417,크리스티나앤코 리버시블 패딩,의류,59000,47768000,2019-12-09 00:00:00,47768000,60
36053,2019-12-09 08:00:00,20,100732,202140,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,잡화,39800,27676000,2019-12-09 00:00:00,27676000,60
36052,2019-12-09 08:00:00,20,100732,202131,월드컵 남성 방한 트레킹화 + 패딩슈즈 2종,잡화,39800,36341000,2019-12-09 00:00:00,36341000,60
36059,2019-12-09 09:00:00,20,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,3732000,2019-12-09 00:00:00,3732000,60
36058,2019-12-09 09:00:00,20,100613,201897,푸마 웜셀 퍼치마레깅스 3종,속옷,59000,31428000,2019-12-09 00:00:00,31428000,60
36062,2019-12-09 10:00:00,20,100637,201955,영산포숙성홍어회7팩,농수축,29900,47609000,2019-12-09 00:00:00,47609000,60
36065,2019-12-09 11:00:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,78121000,2019-12-09 00:00:00,78121000,60
36080,2019-12-09 12:00:00,20,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,9102000,2019-12-09 00:00:00,9102000,60
36082,2019-12-09 12:00:00,20,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,7448000,2019-12-09 00:00:00,7448000,60
36078,2019-12-09 12:00:00,20,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,15177000,2019-12-09 00:00:00,15177000,60
36083,2019-12-09 12:00:00,20,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,5899000,2019-12-09 00:00:00,5899000,60
36081,2019-12-09 12:00:00,20,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,3620000,2019-12-09 00:00:00,3620000,60
36079,2019-12-09 12:00:00,20,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,21465000,2019-12-09 00:00:00,21465000,60
36084,2019-12-09 12:20:00,60,100848,202508,TCOM_현대해상 (무)하이콜운전자상해보험,무형,0,0,2019-12-09 00:00:00,0,60
36087,2019-12-09 14:00:00,20,100724,202115,IH 옛 가마솥 세트,주방,62000,45474000,2019-12-09 00:00:00,45474000,60
36089,2019-12-09 14:40:00,20,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,54692000,2019-12-09 00:00:00,54692000,40
36093,2019-12-09 16:00:00,20,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,71571000,2019-12-09 00:00:00,71571000,80
36096,2019-12-09 17:00:00,20,100827,202431,국내산 손질 새꼬막  13팩,농수축,49900,57489000,2019-12-09 00:00:00,57489000,60
36099,2019-12-09 18:00:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,51178000,2019-12-09 00:00:00,51178000,60
36102,2019-12-09 19:00:00,20,100253,200864,안동간고등어 20팩,농수축,30900,61360000,2019-12-09 00:00:00,61360000,60
36113,2019-12-09 20:00:00,20,100448,201384,무이자쿠첸압력밥솥 6인용,주방,158000,6419000,2019-12-09 00:00:00,6419000,60
36114,2019-12-09 20:00:00,20,100448,201391,일시불쿠첸압력밥솥 6인용,주방,148000,23014000,2019-12-09 00:00:00,23014000,60
36111,2019-12-09 20:00:00,20,100448,201383,무이자쿠첸압력밥솥 10인용,주방,178000,14895000,2019-12-09 00:00:00,14895000,60
36112,2019-12-09 20:00:00,20,100448,201390,일시불쿠첸압력밥솥 10인용,주방,168000,33465000,2019-12-09 00:00:00,33465000,60
36117,2019-12-09 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,132271000,2019-12-09 00:00:00,132271000,60
36125,2019-12-09 22:00:00,20,100148,200412,LG 울트라HD TV 65UM7900BNA,가전,1700000,68234000,2019-12-09 00:00:00,68234000,60
36126,2019-12-09 22:00:00,20,100148,200413,LG 울트라HD TV 75UM7900BNA,가전,2840000,21198000,2019-12-09 00:00:00,21198000,60
36124,2019-12-09 22:00:00,20,100148,200411,LG 울트라HD TV 55UM7900BNA,가전,1200000,35697000,2019-12-09 00:00:00,35697000,60
36142,2019-12-09 23:00:00,20,100373,201192,(무)장수흙침대 퀸,가구,1490000,31704000,2019-12-09 00:00:00,31704000,60
36139,2019-12-09 23:00:00,20,100373,201196,(일)장수흙침대 싱글,가구,1120000,13935000,2019-12-09 00:00:00,13935000,60
36140,2019-12-09 23:00:00,20,100373,201191,(무)장수흙침대 싱글,가구,1290000,5524000,2019-12-09 00:00:00,5524000,60
36143,2019-12-09 23:00:00,20,100373,201193,(일)장수 클래식 흙카우치,가구,1520000,50000,2019-12-09 00:00:00,50000,60
36141,2019-12-09 23:00:00,20,100373,201197,(일)장수흙침대 퀸,가구,1320000,44210000,2019-12-09 00:00:00,44210000,60
36144,2019-12-09 23:00:00,20,100373,201188,(무)장수 클래식 흙카우치,가구,1690000,3674000,2019-12-09 00:00:00,3674000,60
36149,2019-12-09 23:40:00,20,100043,200120,알렉스하운드 양모 퀼팅 패딩 팬츠,의류,29900,2114000,2019-12-09 00:00:00,2114000,40
36148,2019-12-09 23:40:00,20,100043,200118,알렉스하운드 양모 퀼팅 패딩 자켓,의류,29900,3304000,2019-12-09 00:00:00,3304000,40
36150,2019-12-09 23:40:00,20,100043,200116,알렉스하운드 양모 퀼팅 패딩 세트,의류,49800,21057000,2019-12-09 00:00:00,21057000,40
36153,2019-12-10 00:00:00,20,100043,200116,알렉스하운드 양모 퀼팅 패딩 세트,의류,49800,18674000,2019-12-10 00:00:00,18674000,20
36151,2019-12-10 00:00:00,20,100043,200118,알렉스하운드 양모 퀼팅 패딩 자켓,의류,29900,2584000,2019-12-10 00:00:00,2584000,20
36152,2019-12-10 00:00:00,20,100043,200120,알렉스하운드 양모 퀼팅 패딩 팬츠,의류,29900,2371000,2019-12-10 00:00:00,2371000,20
36156,2019-12-10 01:00:00,20,100543,201624,넥센타이어 렌탈서비스,무형,0,0,2019-12-10 00:00:00,0,60
36162,2019-12-10 02:00:00,20,100034,200054,레노마 남성 양가죽 장갑 2종,잡화,69000,3866000,2019-12-10 00:00:00,3866000,60
36161,2019-12-10 02:00:00,20,100034,200055,레노마 여성 양가죽/양모 장갑 2종,잡화,69000,7754000,2019-12-10 00:00:00,7754000,60
36165,2019-12-10 07:00:00,20,100311,200996,파격가 굿프렌드  스트레칭 안마 매트 GOOD-A7,생활용품,209000,30579000,2019-12-10 00:00:00,30579000,60
36168,2019-12-10 08:00:00,20,100351,201122,마르엘라로사티 기모본딩팬츠,의류,69900,33659000,2019-12-10 00:00:00,33659000,60
36176,2019-12-10 09:00:00,20,100238,200809,초특가  국내제조 센스하우스 실크단열벽지 20M,생활용품,69800,8304000,2019-12-10 00:00:00,8304000,60
36175,2019-12-10 09:00:00,20,100238,200810,초특가  국내제조 센스하우스 실크단열벽지 30M,생활용품,99800,29165000,2019-12-10 00:00:00,29165000,60
36177,2019-12-10 09:00:00,20,100238,200811,초특가  국내제조 센스하우스 실크단열벽지10M,생활용품,49800,4076000,2019-12-10 00:00:00,4076000,60
36180,2019-12-10 10:00:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,57169000,2019-12-10 00:00:00,57169000,60
36186,2019-12-10 11:00:00,20,100129,200351,뱅뱅 여성 본딩기모데님3종,의류,99000,19072000,2019-12-10 00:00:00,19072000,60
36185,2019-12-10 11:00:00,20,100129,200340,뱅뱅 남성 본딩기모데님3종,의류,99000,32268000,2019-12-10 00:00:00,32268000,60
36189,2019-12-10 12:00:00,20,100498,201500,하림 치킨스테이크 4봉,농수축,34900,14264000,2019-12-10 00:00:00,14264000,60
36194,2019-12-10 13:00:00,20,100734,202151, 메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),잡화,59000,24067000,2019-12-10 00:00:00,24067000,60
36195,2019-12-10 13:00:00,20,100734,202153, 메디아글램 카이만엠보 소가죽 토트백 (+클러치백+폼폼이),잡화,79000,20910000,2019-12-10 00:00:00,20910000,60
36198,2019-12-10 14:00:00,20,100302,200967,[완벽더블]오모떼 모달 웜 이너웨어 3세트+3세트,속옷,49000,50365000,2019-12-10 00:00:00,50365000,60
36201,2019-12-10 15:00:00,20,100477,201449,파뷔에 스페셜 디너세트,주방,129000,39797000,2019-12-10 00:00:00,39797000,60
36203,2019-12-10 15:40:00,20,100703,202068,국내산 자숙찰골뱅이 7팩,농수축,43900,19232000,2019-12-10 00:00:00,19232000,40
36207,2019-12-10 17:00:00,20,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,62964000,2019-12-10 00:00:00,62964000,80
36210,2019-12-10 18:00:00,20,100511,201573,국내산 손질 통오징어 21미,농수축,43900,61500000,2019-12-10 00:00:00,61500000,60
36215,2019-12-10 19:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,14345000,2019-12-10 00:00:00,14345000,60
36216,2019-12-10 19:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,26586000,2019-12-10 00:00:00,26586000,60
36225,2019-12-10 20:00:00,20,100610,201906,푸마 코튼 언더탑 9종,속옷,89000,2613000,2019-12-10 00:00:00,2613000,60
36224,2019-12-10 20:00:00,20,100610,201884,푸마 시그니처 코튼 트렁크 9종,속옷,89000,9790000,2019-12-10 00:00:00,9790000,60
36223,2019-12-10 20:00:00,20,100610,201883,푸마 스트레치 심리스 드로즈 11종,속옷,89000,52289000,2019-12-10 00:00:00,52289000,60
36228,2019-12-10 21:00:00,20,100091,200249,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),가전,899000,83271000,2019-12-10 00:00:00,83271000,60
36243,2019-12-10 22:00:00,20,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,16009000,2019-12-10 00:00:00,16009000,60
36241,2019-12-10 22:00:00,20,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,35060000,2019-12-10 00:00:00,35060000,60
36245,2019-12-10 22:00:00,20,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,10696000,2019-12-10 00:00:00,10696000,60
36244,2019-12-10 22:00:00,20,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,12123000,2019-12-10 00:00:00,12123000,60
36246,2019-12-10 22:00:00,20,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,10444000,2019-12-10 00:00:00,10444000,60
36242,2019-12-10 22:00:00,20,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,29012000,2019-12-10 00:00:00,29012000,60
36259,2019-12-10 23:00:00,20,100575,201778,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,가전,2660000,28823000,2019-12-10 00:00:00,28823000,60
36262,2019-12-10 23:00:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,4203000,2019-12-10 00:00:00,4203000,60
36260,2019-12-10 23:00:00,20,100575,201781,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,가전,2500000,50000,2019-12-10 00:00:00,50000,60
36261,2019-12-10 23:00:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,26326000,2019-12-10 00:00:00,26326000,60
36264,2019-12-10 23:00:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,11339000,2019-12-10 00:00:00,11339000,60
36263,2019-12-10 23:00:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,6022000,2019-12-10 00:00:00,6022000,60
36266,2019-12-10 23:40:00,20,100418,201322,코몽트 덤블 플리스 자켓 2종,의류,39900,56772000,2019-12-10 00:00:00,56772000,40
