,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
33423,2019-11-13 07:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,17038000,2019-11-13 00:00:00,6795000,60
33949,2019-11-18 14:20:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,55856000,2019-11-18 00:00:00,43592000,40
34010,2019-11-19 08:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,17463000,2019-11-19 00:00:00,3004000,60
34361,2019-11-22 14:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,12252000,2019-11-22 00:00:00,3738000,60
34591,2019-11-25 09:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,13622000,2019-11-25 00:00:00,3125000,60
34945,2019-11-28 23:40:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,9374000,2019-11-28 00:00:00,-8564000,40
34947,2019-11-29 00:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,14008000,2019-11-29 00:00:00,14008000,20
35199,2019-12-01 15:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,22832000,2019-12-01 00:00:00,1644000,60
35597,2019-12-05 02:00:00,20,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,9264000,2019-12-05 00:00:00,2399000,60
33429,2019-11-13 09:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,48765000,2019-11-13 00:00:00,8701000,60
33755,2019-11-16 13:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,88998000,2019-11-16 00:00:00,52140000,60
33990,2019-11-18 23:20:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,81747000,2019-11-18 00:00:00,24685000,60
34235,2019-11-21 11:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,57495000,2019-11-21 00:00:00,13582000,60
34442,2019-11-23 14:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,80446000,2019-11-23 00:00:00,25654000,60
34594,2019-11-25 10:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,56975000,2019-11-25 00:00:00,20998000,60
34753,2019-11-26 22:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,87241000,2019-11-26 00:00:00,28968000,60
35184,2019-12-01 12:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,72545000,2019-12-01 00:00:00,25383000,60
35411,2019-12-03 14:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,56237000,2019-12-03 00:00:00,27845000,60
35591,2019-12-05 01:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,47779000,2019-12-05 00:00:00,6415000,60
35939,2019-12-08 13:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,86575000,2019-12-08 00:00:00,50352000,60
36911,2019-12-17 02:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,31131000,2019-12-17 00:00:00,-1632000,60
37794,2019-12-26 10:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,76531000,2019-12-26 00:00:00,28116000,60
37909,2019-12-27 15:00:00,20,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,56033000,2019-12-27 00:00:00,22464000,60
33451,2019-11-13 13:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,23810000,2019-11-13 00:00:00,-1427000,60
33942,2019-11-18 13:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,24974000,2019-11-18 00:00:00,5310000,60
34770,2019-11-27 07:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,19526000,2019-11-27 00:00:00,8307000,60
35325,2019-12-02 19:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,25266000,2019-12-02 00:00:00,6617000,60
36314,2019-12-11 14:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,18842000,2019-12-11 00:00:00,-1561000,60
36813,2019-12-16 07:00:00,20,100228,200791,구스터 티포트 1세트,주방,39900,12816000,2019-12-16 00:00:00,6766000,60
33452,2019-11-13 13:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,27386000,2019-11-13 00:00:00,5567000,60
33943,2019-11-18 13:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,27122000,2019-11-18 00:00:00,5288000,60
34771,2019-11-27 07:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,17036000,2019-11-27 00:00:00,5596000,60
35326,2019-12-02 19:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,24136000,2019-12-02 00:00:00,4592000,60
36315,2019-12-11 14:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,23563000,2019-12-11 00:00:00,5283000,60
36814,2019-12-16 07:00:00,20,100228,200790,구스터 티포트 1+1 세트,주방,69900,11971000,2019-12-16 00:00:00,5322000,60
33486,2019-11-13 22:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,99912000,2019-11-13 00:00:00,22707000,60
33699,2019-11-15 23:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,75780000,2019-11-15 00:00:00,-707000,60
33899,2019-11-17 23:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,97340000,2019-11-17 00:00:00,-11031000,60
34083,2019-11-19 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,137987000,2019-11-19 00:00:00,27290000,60
34406,2019-11-22 23:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,76208000,2019-11-22 00:00:00,-6633000,60
34563,2019-11-24 22:20:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,48573000,2019-11-24 00:00:00,-17629000,60
35224,2019-12-01 21:20:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,93094000,2019-12-01 00:00:00,10173000,60
35567,2019-12-04 22:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,125168000,2019-12-04 00:00:00,35979000,60
35811,2019-12-07 13:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,73424000,2019-12-07 00:00:00,17015000,60
36117,2019-12-09 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,132271000,2019-12-09 00:00:00,43233000,60
36447,2019-12-12 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,88619000,2019-12-12 00:00:00,9159000,60
36792,2019-12-15 23:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,99669000,2019-12-15 00:00:00,3664000,60
37078,2019-12-18 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,72455000,2019-12-18 00:00:00,14641000,60
37275,2019-12-20 21:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,102870000,2019-12-20 00:00:00,25902000,60
37558,2019-12-23 23:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,111291000,2019-12-23 00:00:00,69324000,60
37767,2019-12-25 22:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,144212000,2019-12-25 00:00:00,54629000,60
38073,2019-12-29 12:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,125019000,2019-12-29 00:00:00,37615000,60
38188,2019-12-30 22:00:00,20,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,110263000,2019-12-30 00:00:00,25107000,60
33529,2019-11-14 09:00:00,20,100246,200827,아르테사노 리얼 카이만악어 토트백,잡화,399000,23781000,2019-11-14 00:00:00,13593000,60
33862,2019-11-17 15:00:00,20,100246,200827,아르테사노 리얼 카이만악어 토트백,잡화,399000,46092000,2019-11-17 00:00:00,24628000,60
35280,2019-12-02 09:00:00,20,100246,200827,아르테사노 리얼 카이만악어 토트백,잡화,399000,21287000,2019-12-02 00:00:00,12154000,60
33530,2019-11-14 09:00:00,20,100246,200825,아르테사노 리얼 카이만악어 바디숄더백,잡화,199000,16568000,2019-11-14 00:00:00,3623000,60
33863,2019-11-17 15:00:00,20,100246,200825,아르테사노 리얼 카이만악어 바디숄더백,잡화,199000,25705000,2019-11-17 00:00:00,9529000,60
35281,2019-12-02 09:00:00,20,100246,200825,아르테사노 리얼 카이만악어 바디숄더백,잡화,199000,17935000,2019-12-02 00:00:00,7217000,60
33531,2019-11-14 09:00:00,20,100246,200826,아르테사노 리얼 카이만악어 테일숄더백,잡화,199000,7241000,2019-11-14 00:00:00,3339000,60
33864,2019-11-17 15:00:00,20,100246,200826,아르테사노 리얼 카이만악어 테일숄더백,잡화,199000,9338000,2019-11-17 00:00:00,4315000,60
35282,2019-12-02 09:00:00,20,100246,200826,아르테사노 리얼 카이만악어 테일숄더백,잡화,199000,7340000,2019-12-02 00:00:00,4019000,60
33539,2019-11-14 09:50:00,30,100786,202335,[루이띠에]18k 샤인클로버 주얼리 세트,잡화,3990000,6670000,2019-11-14 00:00:00,0,60
33540,2019-11-14 09:50:00,30,100786,202333,[루이띠에]18k 샤인클로버 목걸이팔찌 세트,잡화,2590000,12942000,2019-11-14 00:00:00,12892000,60
33541,2019-11-14 09:50:00,30,100786,202337,[루이띠에]18k 샤인클로버 팔찌반지  세트,잡화,2390000,4017000,2019-11-14 00:00:00,0,60
33542,2019-11-14 09:50:00,30,100786,202332,[루이띠에]18k 샤인클로버 목걸이,잡화,1290000,2189000,2019-11-14 00:00:00,2139000,60
33543,2019-11-14 09:50:00,30,100786,202336,[루이띠에]18k 샤인클로버 팔찌,잡화,1490000,7465000,2019-11-14 00:00:00,4942000,60
33544,2019-11-14 09:50:00,30,100786,202334,[루이띠에]18k 샤인클로버 반지,잡화,1090000,3665000,2019-11-14 00:00:00,0,60
33545,2019-11-14 09:50:00,30,100786,202331,[루이띠에]18k 샤인클로버 귀걸이,잡화,850000,50000,2019-11-14 00:00:00,-1411000,60
33554,2019-11-14 13:00:00,20,100226,201021,코이모 리빙박스 8종,생활용품,50800,32636000,2019-11-14 00:00:00,8843000,60
33867,2019-11-17 16:00:00,20,100226,201021,코이모 리빙박스 8종,생활용품,50800,44677000,2019-11-17 00:00:00,44677000,20
35002,2019-11-29 15:40:00,20,100226,201021,코이모 리빙박스 8종,생활용품,50800,33436000,2019-11-29 00:00:00,11219000,60
35264,2019-12-02 01:40:00,20,100226,201021,코이모 리빙박스 8종,생활용품,50800,12053000,2019-12-02 00:00:00,12053000,20
38136,2019-12-30 01:40:00,20,100226,201021,코이모 리빙박스 8종,생활용품,50800,18854000,2019-12-30 00:00:00,8637000,40
33563,2019-11-14 15:00:00,20,100058,200145,뉴트리원 비비랩 FOS 프리바이오틱스,건강기능,159000,13358000,2019-11-14 00:00:00,1371000,60
33566,2019-11-14 16:00:00,20,100566,201664,[영광군수협] 대장대 굴비 40미,농수축,52900,39395000,2019-11-14 00:00:00,-184000,60
34908,2019-11-28 17:00:00,20,100566,201664,[영광군수협] 대장대 굴비 40미,농수축,52900,40169000,2019-11-28 00:00:00,17265000,40
33572,2019-11-14 18:00:00,20,100434,201348,남해바다 손질왕꼬막살세트,농수축,40900,35944000,2019-11-14 00:00:00,12077000,60
37266,2019-12-20 18:00:00,20,100434,201348,남해바다 손질왕꼬막살세트,농수축,40900,48814000,2019-12-20 00:00:00,24229000,40
33616,2019-11-14 23:50:00,30,100520,201587,해피콜엑슬림블렌더,주방,259000,95595000,2019-11-14 00:00:00,48615000,60
34669,2019-11-25 22:50:00,30,100520,201587,해피콜엑슬림블렌더,주방,259000,81688000,2019-11-25 00:00:00,44843000,60
34856,2019-11-27 23:50:00,30,100520,201587,해피콜엑슬림블렌더,주방,259000,52351000,2019-11-27 00:00:00,17335000,60
33619,2019-11-15 01:00:00,20,100370,201163,인터파크 장가계(191115) 상담예약,무형,0,0,2019-11-15 00:00:00,0,60
33781,2019-11-16 20:00:00,20,100370,201163,인터파크 장가계(191115) 상담예약,무형,0,0,2019-11-16 00:00:00,0,60
33878,2019-11-17 20:00:00,20,100370,201163,인터파크 장가계(191115) 상담예약,무형,0,0,2019-11-17 00:00:00,0,120
33629,2019-11-15 07:00:00,20,100793,202356,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,79800,46196000,2019-11-15 00:00:00,25746000,60
34257,2019-11-21 14:00:00,20,100793,202356,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,79800,41166000,2019-11-21 00:00:00,18078000,60
33630,2019-11-15 07:00:00,20,100793,202355,[12.5m x 2롤]월시스 스티커식 실크벽지,생활용품,59800,7305000,2019-11-15 00:00:00,5554000,60
34258,2019-11-21 14:00:00,20,100793,202355,[12.5m x 2롤]월시스 스티커식 실크벽지,생활용품,59800,5861000,2019-11-21 00:00:00,2337000,60
33631,2019-11-15 07:00:00,20,100793,202354,[12.5m x 1롤]월시스 스티커식 실크벽지,생활용품,39800,3184000,2019-11-15 00:00:00,1420000,60
34259,2019-11-21 14:00:00,20,100793,202354,[12.5m x 1롤]월시스 스티커식 실크벽지,생활용품,39800,2470000,2019-11-21 00:00:00,476000,60
33646,2019-11-15 11:00:00,20,100216,200762,실바트 인덕션 우든후라이팬 5종세트,주방,74900,36046000,2019-11-15 00:00:00,8504000,60
33651,2019-11-15 12:40:00,20,100702,202067,국내산 영산포숙성 홍어 6팩+홍어무침1통,농수축,59900,29083000,2019-11-15 00:00:00,14693000,40
34484,2019-11-24 02:00:00,20,100702,202067,국내산 영산포숙성 홍어 6팩+홍어무침1통,농수축,59900,13748000,2019-11-24 00:00:00,-1084000,60
33662,2019-11-15 14:40:00,20,100337,201049,거창특등급사과 5kg+5kg,농수축,43900,11843000,2019-11-15 00:00:00,4413000,40
35627,2019-12-05 14:40:00,20,100337,201049,거창특등급사과 5kg+5kg,농수축,43900,10673000,2019-12-05 00:00:00,5415000,40
33663,2019-11-15 14:40:00,20,100337,201051,더커진거창특등급사과 5kg+5kg,농수축,49900,19265000,2019-11-15 00:00:00,10369000,40
35628,2019-12-05 14:40:00,20,100337,201051,더커진거창특등급사과 5kg+5kg,농수축,49900,21679000,2019-12-05 00:00:00,8522000,40
33692,2019-11-15 21:50:00,30,100075,200205,유캐슬 마리노 침실가구 풀세트 (매트리스포함),가구,1390000,59023000,2019-11-15 00:00:00,37135000,60
33693,2019-11-15 21:50:00,30,100075,200204,유캐슬 마리노 침실가구 실속세트(매트리스X),가구,1190000,2281000,2019-11-15 00:00:00,0,60
33694,2019-11-15 21:50:00,30,100075,200203,유캐슬 마리노 5단 서랍장,가구,399000,863000,2019-11-15 00:00:00,813000,60
33695,2019-11-15 21:50:00,30,100075,200206,유캐슬 마리노 협탁,가구,299000,50000,2019-11-15 00:00:00,-609000,60
33696,2019-11-15 21:50:00,30,100075,200207,유캐슬 마리노 화장대세트 _화장대+거울,가구,599000,2490000,2019-11-15 00:00:00,2440000,60
33701,2019-11-15 23:50:00,30,100556,201647,롯데관광 인도 네팔(191115)상담예약,무형,0,0,2019-11-15 00:00:00,0,60
33822,2019-11-16 23:50:00,30,100556,201647,롯데관광 인도 네팔(191115)상담예약,무형,0,0,2019-11-16 00:00:00,0,120
33875,2019-11-17 18:50:00,30,100556,201647,롯데관광 인도 네팔(191115)상담예약,무형,0,0,2019-11-17 00:00:00,0,60
33910,2019-11-18 00:50:00,30,100556,201647,롯데관광 인도 네팔(191115)상담예약,무형,0,0,2019-11-18 00:00:00,0,60
33715,2019-11-16 07:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,40074000,2019-11-16 00:00:00,11126000,60
34046,2019-11-19 15:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,40248000,2019-11-19 00:00:00,4501000,60
34450,2019-11-23 16:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,86774000,2019-11-23 00:00:00,54746000,60
34489,2019-11-24 07:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,28865000,2019-11-24 00:00:00,17469000,60
34685,2019-11-26 07:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,30488000,2019-11-26 00:00:00,12321000,80
34898,2019-11-28 14:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,25212000,2019-11-28 00:00:00,4787000,60
35062,2019-11-30 07:20:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,39486000,2019-11-30 00:00:00,16297000,80
35306,2019-12-02 14:40:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,32556000,2019-12-02 00:00:00,19303000,40
35524,2019-12-04 15:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,34833000,2019-12-04 00:00:00,14164000,60
35804,2019-12-07 11:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,153084000,2019-12-07 00:00:00,109203000,60
35905,2019-12-08 08:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,47415000,2019-12-08 00:00:00,15939000,60
36392,2019-12-12 08:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,27894000,2019-12-12 00:00:00,8818000,60
36570,2019-12-14 08:00:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,27840000,2019-12-14 00:00:00,6134000,60
36807,2019-12-16 01:40:00,20,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,10495000,2019-12-16 00:00:00,4258000,40
33716,2019-11-16 07:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,30272000,2019-11-16 00:00:00,13892000,60
34047,2019-11-19 15:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,24929000,2019-11-19 00:00:00,4454000,60
34451,2019-11-23 16:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,55550000,2019-11-23 00:00:00,34345000,60
34490,2019-11-24 07:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,15866000,2019-11-24 00:00:00,6218000,60
34686,2019-11-26 07:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,20962000,2019-11-26 00:00:00,7386000,80
34899,2019-11-28 14:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,18083000,2019-11-28 00:00:00,4271000,60
35063,2019-11-30 07:20:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,21906000,2019-11-30 00:00:00,10330000,80
35307,2019-12-02 14:40:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,22711000,2019-12-02 00:00:00,13749000,40
35525,2019-12-04 15:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,15080000,2019-12-04 00:00:00,4598000,60
35805,2019-12-07 11:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,93383000,2019-12-07 00:00:00,73790000,60
35906,2019-12-08 08:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,30666000,2019-12-08 00:00:00,12972000,60
36393,2019-12-12 08:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,12810000,2019-12-12 00:00:00,3416000,60
36571,2019-12-14 08:00:00,20,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,속옷,69900,12854000,2019-12-14 00:00:00,4062000,60
